"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated"
2021-10-04,"18-29yrs",1984755,1783741,,2455535,.8083,.7264
2021-10-04,"30-39yrs",1693280,1558167,,2056059,.8236,.7578
2021-10-04,"40-49yrs",1589954,1499426,,1876583,.8473,.7990
2021-10-04,"50-59yrs",1782966,1709997,,2060934,.8651,.8297
2021-10-04,"60-69yrs",1669407,1623876,,1795046,.9300,.9046
2021-10-04,"70-79yrs",1115669,1093941,,1159902,.9619,.9431
2021-10-04,"80+",665761,647243,,679266,.9801,.9529
2021-10-04,"Adults_18plus",10501792,9916391,,12083325,.8691,.8207
2021-10-04,"Ontario_12plus",11274311,10609653,,13034844,.8649,.8139
2021-10-04,"Undisclosed_or_missing",3494,2727,,0,,
2021-10-05,"12-17yrs",773517,695285,,951519,.8129,.7307
2021-10-05,"18-29yrs",1987740,1789137,,2455535,.8095,.7286
2021-10-05,"30-39yrs",1695454,1561730,,2056059,.8246,.7596
2021-10-05,"40-49yrs",1591449,1501662,,1876583,.8481,.8002
2021-10-05,"50-59yrs",1784019,1711776,,2060934,.8656,.8306
2021-10-05,"60-69yrs",1670044,1624927,,1795046,.9304,.9052
2021-10-05,"70-79yrs",1115958,1094454,,1159902,.9621,.9436
2021-10-05,"80+",665852,647430,,679266,.9803,.9531
2021-10-05,"Adults_18plus",10510516,9931116,,12083325,.8698,.8219
2021-10-05,"Ontario_12plus",11284033,10626401,,13034844,.8657,.8152
2021-10-05,"Undisclosed_or_missing",3492,2731,,0,,
2021-10-06,"12-17yrs",774697,697742,,951519,.8142,.7333
2021-10-06,"18-29yrs",1991407,1795719,,2455535,.8110,.7313
2021-10-06,"30-39yrs",1698131,1565836,,2056059,.8259,.7616
2021-10-06,"40-49yrs",1593218,1504530,,1876583,.8490,.8017
2021-10-06,"50-59yrs",1785389,1714005,,2060934,.8663,.8317
2021-10-06,"60-69yrs",1670875,1626180,,1795046,.9308,.9059
2021-10-06,"70-79yrs",1116375,1094971,,1159902,.9625,.9440
2021-10-06,"80+",666016,647636,,679266,.9805,.9534
2021-10-06,"Adults_18plus",10521411,9948877,,12083325,.8707,.8234
2021-10-06,"Ontario_12plus",11296108,10646619,,13034844,.8666,.8168
2021-10-06,"Undisclosed_or_missing",3492,2734,,0,,
2021-10-07,"12-17yrs",775561,699508,,951519,.8151,.7351
2021-10-07,"18-29yrs",1994118,1800431,,2455535,.8121,.7332
2021-10-07,"30-39yrs",1700232,1569264,,2056059,.8269,.7632
2021-10-07,"40-49yrs",1594707,1506818,,1876583,.8498,.8030
2021-10-07,"50-59yrs",1786565,1715776,,2060934,.8669,.8325
2021-10-07,"60-69yrs",1671605,1627276,,1795046,.9312,.9065
2021-10-07,"70-79yrs",1116680,1095412,,1159902,.9627,.9444
2021-10-07,"80+",666157,647854,,679266,.9807,.9538
2021-10-07,"Adults_18plus",10530064,9962831,,12083325,.8715,.8245
2021-10-07,"Ontario_12plus",11305625,10662339,,13034844,.8673,.8180
2021-10-07,"Undisclosed_or_missing",3489,2740,,0,,
2021-10-08,"12-17yrs",776711,701955,,951519,.8163,.7377
2021-10-08,"18-29yrs",1997486,1806507,,2455535,.8135,.7357
2021-10-08,"30-39yrs",1702821,1573341,,2056059,.8282,.7652
2021-10-08,"40-49yrs",1596407,1509510,,1876583,.8507,.8044
2021-10-08,"50-59yrs",1787941,1717835,,2060934,.8675,.8335
2021-10-08,"60-69yrs",1672319,1628484,,1795046,.9316,.9072
2021-10-08,"70-79yrs",1116971,1095909,,1159902,.9630,.9448
2021-10-08,"80+",666273,648070,,679266,.9809,.9541
2021-10-08,"Adults_18plus",10540218,9979656,,12083325,.8723,.8259
2021-10-08,"Ontario_12plus",11316929,10681611,,13034844,.8682,.8195
2021-10-08,"Undisclosed_or_missing",3483,2745,,0,,
2021-10-09,"12-17yrs",778329,705156,,951519,.8180,.7411
2021-10-09,"18-29yrs",2001562,1813500,,2455535,.8151,.7385
2021-10-09,"30-39yrs",1706071,1578219,,2056059,.8298,.7676
2021-10-09,"40-49yrs",1598634,1512927,,1876583,.8519,.8062
2021-10-09,"50-59yrs",1789673,1720378,,2060934,.8684,.8348
2021-10-09,"60-69yrs",1673304,1629981,,1795046,.9322,.9080
2021-10-09,"70-79yrs",1117308,1096487,,1159902,.9633,.9453
2021-10-09,"80+",666403,648311,,679266,.9811,.9544
2021-10-09,"Adults_18plus",10552955,9999803,,12083325,.8733,.8276
2021-10-09,"Ontario_12plus",11331284,10704959,,13034844,.8693,.8213
2021-10-09,"Undisclosed_or_missing",3491,2749,,0,,
2021-10-10,"12-17yrs",779870,708558,,951519,.8196,.7447
2021-10-10,"18-29yrs",2004588,1819714,,2455535,.8164,.7411
2021-10-10,"30-39yrs",1708355,1582041,,2056059,.8309,.7695
2021-10-10,"40-49yrs",1600156,1515458,,1876583,.8527,.8076
2021-10-10,"50-59yrs",1790781,1722210,,2060934,.8689,.8356
2021-10-10,"60-69yrs",1673865,1630772,,1795046,.9325,.9085
2021-10-10,"70-79yrs",1117469,1096747,,1159902,.9634,.9456
2021-10-10,"80+",666479,648418,,679266,.9812,.9546
2021-10-10,"Adults_18plus",10561693,10015360,,12083325,.8741,.8289
2021-10-10,"Ontario_12plus",11341563,10723918,,13034844,.8701,.8227
2021-10-10,"Undisclosed_or_missing",3493,2756,,0,,
2021-10-11,"12-17yrs",780429,709809,,951519,.8202,.7460
2021-10-11,"18-29yrs",2005941,1822474,,2455535,.8169,.7422
2021-10-11,"30-39yrs",1709349,1583684,,2056059,.8314,.7703
2021-10-11,"40-49yrs",1600775,1516516,,1876583,.8530,.8081
2021-10-11,"50-59yrs",1791250,1722903,,2060934,.8691,.8360
2021-10-11,"60-69yrs",1674086,1631107,,1795046,.9326,.9087
2021-10-11,"70-79yrs",1117561,1096852,,1159902,.9635,.9456
2021-10-11,"80+",666495,648460,,679266,.9812,.9546
2021-10-11,"Adults_18plus",10565457,10021996,,12083325,.8744,.8294
2021-10-11,"Ontario_12plus",11345886,10731805,,13034844,.8704,.8233
2021-10-11,"Undisclosed_or_missing",3494,2758,,0,,
2021-10-12,"12-17yrs",780640,710251,,951519,.8204,.7464
2021-10-12,"18-29yrs",2006584,1823632,,2455535,.8172,.7427
2021-10-12,"30-39yrs",1709796,1584410,,2056059,.8316,.7706
2021-10-12,"40-49yrs",1601064,1517020,,1876583,.8532,.8084
2021-10-12,"50-59yrs",1791498,1723281,,2060934,.8693,.8362
2021-10-12,"60-69yrs",1674209,1631280,,1795046,.9327,.9088
2021-10-12,"70-79yrs",1117611,1096940,,1159902,.9635,.9457
2021-10-12,"80+",666508,648480,,679266,.9812,.9547
2021-10-12,"Adults_18plus",10567270,10025043,,12083325,.8745,.8297
2021-10-12,"Ontario_12plus",11347910,10735294,,13034844,.8706,.8236
2021-10-12,"Undisclosed_or_missing",3493,2758,,0,,
2021-10-13,"12-17yrs",781723,712439,,951519,.8216,.7487
2021-10-13,"18-29yrs",2009818,1829608,,2455535,.8185,.7451
2021-10-13,"30-39yrs",1712238,1588547,,2056059,.8328,.7726
2021-10-13,"40-49yrs",1602725,1519706,,1876583,.8541,.8098
2021-10-13,"50-59yrs",1792880,1725277,,2060934,.8699,.8371
2021-10-13,"60-69yrs",1674979,1632459,,1795046,.9331,.9094
2021-10-13,"70-79yrs",1117905,1097430,,1159902,.9638,.9461
2021-10-13,"80+",666614,648709,,679266,.9814,.9550
2021-10-13,"Adults_18plus",10577159,10041736,,12083325,.8754,.8310
2021-10-13,"Ontario_12plus",11358882,10754175,,13034844,.8714,.8250
2021-10-13,"Undisclosed_or_missing",3495,2760,,0,,
2021-10-14,"12-17yrs",782819,714708,,951519,.8227,.7511
2021-10-14,"18-29yrs",2012936,1835439,,2455535,.8198,.7475
2021-10-14,"30-39yrs",1714603,1592507,,2056059,.8339,.7745
2021-10-14,"40-49yrs",1604229,1522401,,1876583,.8549,.8113
2021-10-14,"50-59yrs",1794107,1727300,,2060934,.8705,.8381
2021-10-14,"60-69yrs",1675666,1633487,,1795046,.9335,.9100
2021-10-14,"70-79yrs",1118155,1097844,,1159902,.9640,.9465
2021-10-14,"80+",666714,648895,,679266,.9815,.9553
2021-10-14,"Adults_18plus",10586410,10057873,,12083325,.8761,.8324
2021-10-14,"Ontario_12plus",11369229,10772581,,13034844,.8722,.8264
2021-10-14,"Undisclosed_or_missing",3494,2764,,0,,
2021-10-15,"12-17yrs",783924,717162,,951519,.8239,.7537
2021-10-15,"18-29yrs",2016096,1841598,,2455535,.8210,.7500
2021-10-15,"30-39yrs",1716873,1596625,,2056059,.8350,.7765
2021-10-15,"40-49yrs",1605776,1525268,,1876583,.8557,.8128
2021-10-15,"50-59yrs",1795276,1729384,,2060934,.8711,.8391
2021-10-15,"60-69yrs",1676359,1634592,,1795046,.9339,.9106
2021-10-15,"70-79yrs",1118429,1098291,,1159902,.9642,.9469
2021-10-15,"80+",666825,649075,,679266,.9817,.9556
2021-10-15,"Adults_18plus",10595634,10074833,,12083325,.8769,.8338
2021-10-15,"Ontario_12plus",11379558,10791995,,13034844,.8730,.8279
2021-10-15,"Undisclosed_or_missing",3503,2774,,0,,
2021-10-16,"12-17yrs",785171,719892,,951519,.8252,.7566
2021-10-16,"18-29yrs",2018895,1847758,,2455535,.8222,.7525
2021-10-16,"30-39yrs",1719089,1601160,,2056059,.8361,.7788
2021-10-16,"40-49yrs",1607343,1528248,,1876583,.8565,.8144
2021-10-16,"50-59yrs",1796509,1731598,,2060934,.8717,.8402
2021-10-16,"60-69yrs",1677001,1635689,,1795046,.9342,.9112
2021-10-16,"70-79yrs",1118672,1098728,,1159902,.9645,.9473
2021-10-16,"80+",666911,649252,,679266,.9818,.9558
2021-10-16,"Adults_18plus",10604420,10092433,,12083325,.8776,.8352
2021-10-16,"Ontario_12plus",11389591,10812325,,13034844,.8738,.8295
2021-10-16,"Undisclosed_or_missing",3500,2783,,0,,
2021-10-17,"12-17yrs",786379,722482,,951519,.8264,.7593
2021-10-17,"18-29yrs",2021017,1852511,,2455535,.8230,.7544
2021-10-17,"30-39yrs",1720786,1604287,,2056059,.8369,.7803
2021-10-17,"40-49yrs",1608491,1530447,,1876583,.8571,.8155
2021-10-17,"50-59yrs",1797410,1733110,,2060934,.8721,.8409
2021-10-17,"60-69yrs",1677428,1636443,,1795046,.9345,.9116
2021-10-17,"70-79yrs",1118824,1098984,,1159902,.9646,.9475
2021-10-17,"80+",666968,649357,,679266,.9819,.9560
2021-10-17,"Adults_18plus",10610924,10105139,,12083325,.8781,.8363
2021-10-17,"Ontario_12plus",11397303,10827621,,13034844,.8744,.8307
2021-10-17,"Undisclosed_or_missing",3500,2786,,0,,
2021-10-18,"12-17yrs",786986,723845,,951519,.8271,.7607
2021-10-18,"18-29yrs",2022184,1855088,,2455535,.8235,.7555
2021-10-18,"30-39yrs",1721663,1606017,,2056059,.8374,.7811
2021-10-18,"40-49yrs",1609101,1531633,,1876583,.8575,.8162
2021-10-18,"50-59yrs",1797868,1733954,,2060934,.8724,.8413
2021-10-18,"60-69yrs",1677656,1636882,,1795046,.9346,.9119
2021-10-18,"70-79yrs",1118901,1099135,,1159902,.9647,.9476
2021-10-18,"80+",666997,649408,,679266,.9819,.9560
2021-10-18,"Adults_18plus",10614370,10112117,,12083325,.8784,.8369
2021-10-18,"Ontario_12plus",11401356,10835962,,13034844,.8747,.8313
2021-10-18,"Undisclosed_or_missing",3503,2788,,0,,
2021-10-19,"12-17yrs",787759,725464,,951519,.8279,.7624
2021-10-19,"18-29yrs",2024425,1859441,,2455535,.8244,.7572
2021-10-19,"30-39yrs",1723371,1608969,,2056059,.8382,.7826
2021-10-19,"40-49yrs",1610205,1533601,,1876583,.8581,.8172
2021-10-19,"50-59yrs",1798753,1735507,,2060934,.8728,.8421
2021-10-19,"60-69yrs",1678210,1637743,,1795046,.9349,.9124
2021-10-19,"70-79yrs",1119124,1099461,,1159902,.9648,.9479
2021-10-19,"80+",667079,649536,,679266,.9821,.9562
2021-10-19,"Adults_18plus",10621167,10124258,,12083325,.8790,.8379
2021-10-19,"Ontario_12plus",11408926,10849722,,13034844,.8753,.8324
2021-10-19,"Undisclosed_or_missing",3484,2787,,0,,
2021-10-20,"12-17yrs",788782,727334,,951519,.8290,.7644
2021-10-20,"18-29yrs",2027011,1864427,,2455535,.8255,.7593
2021-10-20,"30-39yrs",1725443,1612477,,2056059,.8392,.7843
2021-10-20,"40-49yrs",1611550,1535964,,1876583,.8588,.8185
2021-10-20,"50-59yrs",1799807,1737228,,2060934,.8733,.8429
2021-10-20,"60-69yrs",1678854,1638788,,1795046,.9353,.9130
2021-10-20,"70-79yrs",1119388,1099932,,1159902,.9651,.9483
2021-10-20,"80+",667207,649739,,679266,.9822,.9565
2021-10-20,"Adults_18plus",10629260,10138555,,12083325,.8797,.8391
2021-10-20,"Ontario_12plus",11418042,10865889,,13034844,.8760,.8336
2021-10-20,"Undisclosed_or_missing",3481,2791,,0,,
2021-10-21,"12-17yrs",789633,729113,,951519,.8299,.7663
2021-10-21,"18-29yrs",2029299,1868937,,2455535,.8264,.7611
2021-10-21,"30-39yrs",1727288,1615559,,2056059,.8401,.7858
2021-10-21,"40-49yrs",1612816,1537939,,1876583,.8594,.8195
2021-10-21,"50-59yrs",1800764,1738866,,2060934,.8738,.8437
2021-10-21,"60-69yrs",1679426,1639717,,1795046,.9356,.9135
2021-10-21,"70-79yrs",1119666,1100364,,1159902,.9653,.9487
2021-10-21,"80+",667309,649938,,679266,.9824,.9568
2021-10-21,"Adults_18plus",10636568,10151320,,12083325,.8803,.8401
2021-10-21,"Ontario_12plus",11426201,10880433,,13034844,.8766,.8347
2021-10-21,"Undisclosed_or_missing",3470,2788,,0,,
2021-10-22,"12-17yrs",790649,731057,,951519,.8309,.7683
2021-10-22,"18-29yrs",2031801,1873974,,2455535,.8274,.7632
2021-10-22,"30-39yrs",1729280,1619287,,2056059,.8411,.7876
2021-10-22,"40-49yrs",1614180,1540436,,1876583,.8602,.8209
2021-10-22,"50-59yrs",1801767,1740697,,2060934,.8742,.8446
2021-10-22,"60-69yrs",1680100,1640802,,1795046,.9360,.9141
2021-10-22,"70-79yrs",1119988,1100832,,1159902,.9656,.9491
2021-10-22,"80+",667408,650153,,679266,.9825,.9571
2021-10-22,"Adults_18plus",10644524,10166181,,12083325,.8809,.8413
2021-10-22,"Ontario_12plus",11435173,10897238,,13034844,.8773,.8360
2021-10-22,"Undisclosed_or_missing",3460,2791,,0,,
2021-10-23,"12-17yrs",791667,733359,,951519,.8320,.7707
2021-10-23,"18-29yrs",2034232,1879216,,2455535,.8284,.7653
2021-10-23,"30-39yrs",1731312,1623220,,2056059,.8421,.7895
2021-10-23,"40-49yrs",1615627,1543132,,1876583,.8609,.8223
2021-10-23,"50-59yrs",1802889,1742813,,2060934,.8748,.8456
2021-10-23,"60-69yrs",1680755,1642015,,1795046,.9363,.9147
2021-10-23,"70-79yrs",1120235,1101326,,1159902,.9658,.9495
2021-10-23,"80+",667500,650355,,679266,.9827,.9574
2021-10-23,"Adults_18plus",10652550,10182077,,12083325,.8816,.8427
2021-10-23,"Ontario_12plus",11444217,10915436,,13034844,.8780,.8374
2021-10-23,"Undisclosed_or_missing",3457,2795,,0,,
2021-10-24,"12-17yrs",792696,735317,,951519,.8331,.7728
2021-10-24,"18-29yrs",2035990,1883108,,2455535,.8291,.7669
2021-10-24,"30-39yrs",1732720,1625927,,2056059,.8427,.7908
2021-10-24,"40-49yrs",1616547,1544978,,1876583,.8614,.8233
2021-10-24,"50-59yrs",1803616,1744181,,2060934,.8751,.8463
2021-10-24,"60-69yrs",1681195,1642740,,1795046,.9366,.9152
2021-10-24,"70-79yrs",1120378,1101533,,1159902,.9659,.9497
2021-10-24,"80+",667543,650459,,679266,.9827,.9576
2021-10-24,"Adults_18plus",10657989,10192926,,12083325,.8820,.8436
2021-10-24,"Ontario_12plus",11450685,10928243,,13034844,.8785,.8384
2021-10-24,"Undisclosed_or_missing",3460,2802,,0,,
2021-10-25,"12-17yrs",793151,736316,,951519,.8336,.7738
2021-10-25,"18-29yrs",2036870,1885218,,2455535,.8295,.7677
2021-10-25,"30-39yrs",1733343,1627353,,2056059,.8430,.7915
2021-10-25,"40-49yrs",1616984,1545967,,1876583,.8617,.8238
2021-10-25,"50-59yrs",1803950,1744831,,2060934,.8753,.8466
2021-10-25,"60-69yrs",1681385,1643058,,1795046,.9367,.9153
2021-10-25,"70-79yrs",1120468,1101660,,1159902,.9660,.9498
2021-10-25,"80+",667570,650501,,679266,.9828,.9577
2021-10-25,"Adults_18plus",10660570,10198588,,12083325,.8823,.8440
2021-10-25,"Ontario_12plus",11453721,10934904,,13034844,.8787,.8389
2021-10-25,"Undisclosed_or_missing",3461,2801,,0,,
2021-10-26,"12-17yrs",793810,737565,,951519,.8343,.7751
2021-10-26,"18-29yrs",2038696,1888914,,2455535,.8302,.7692
2021-10-26,"30-39yrs",1734840,1629996,,2056059,.8438,.7928
2021-10-26,"40-49yrs",1617988,1547789,,1876583,.8622,.8248
2021-10-26,"50-59yrs",1804694,1746148,,2060934,.8757,.8473
2021-10-26,"60-69yrs",1681864,1643830,,1795046,.9369,.9158
2021-10-26,"70-79yrs",1120670,1101999,,1159902,.9662,.9501
2021-10-26,"80+",667639,650637,,679266,.9829,.9579
2021-10-26,"Adults_18plus",10666391,10209313,,12083325,.8827,.8449
2021-10-26,"Ontario_12plus",11460201,10946878,,13034844,.8792,.8398
2021-10-26,"Undisclosed_or_missing",3440,2796,,0,,
2021-10-27,"12-17yrs",794605,739150,,951519,.8351,.7768
2021-10-27,"18-29yrs",2040862,1893298,,2455535,.8311,.7710
2021-10-27,"30-39yrs",1736498,1633146,,2056059,.8446,.7943
2021-10-27,"40-49yrs",1619078,1549864,,1876583,.8628,.8259
2021-10-27,"50-59yrs",1805553,1747822,,2060934,.8761,.8481
2021-10-27,"60-69yrs",1682356,1644756,,1795046,.9372,.9163
2021-10-27,"70-79yrs",1120882,1102398,,1159902,.9664,.9504
2021-10-27,"80+",667742,650819,,679266,.9830,.9581
2021-10-27,"Adults_18plus",10672971,10222103,,12083325,.8833,.8460
2021-10-27,"Ontario_12plus",11467576,10961253,,13034844,.8798,.8409
2021-10-27,"Undisclosed_or_missing",3453,2794,,0,,
2021-10-28,"12-17yrs",795321,740680,,951519,.8358,.7784
2021-10-28,"18-29yrs",2042824,1897473,,2455535,.8319,.7727
2021-10-28,"30-39yrs",1738036,1636021,,2056059,.8453,.7957
2021-10-28,"40-49yrs",1620120,1551821,,1876583,.8633,.8269
2021-10-28,"50-59yrs",1806369,1749307,,2060934,.8765,.8488
2021-10-28,"60-69yrs",1682817,1645677,,1795046,.9375,.9168
2021-10-28,"70-79yrs",1121140,1102827,,1159902,.9666,.9508
2021-10-28,"80+",667840,650980,,679266,.9832,.9584
2021-10-28,"Adults_18plus",10679146,10234106,,12083325,.8838,.8470
2021-10-28,"Ontario_12plus",11474467,10974786,,13034844,.8803,.8420
2021-10-28,"Undisclosed_or_missing",3445,2786,,0,,
2021-10-29,"12-17yrs",795989,742136,,951519,.8365,.7799
2021-10-29,"18-29yrs",2044840,1901658,,2455535,.8327,.7744
2021-10-29,"30-39yrs",1739598,1639159,,2056059,.8461,.7972
2021-10-29,"40-49yrs",1621167,1553926,,1876583,.8639,.8281
2021-10-29,"50-59yrs",1807241,1751005,,2060934,.8769,.8496
2021-10-29,"60-69yrs",1683362,1646711,,1795046,.9378,.9174
2021-10-29,"70-79yrs",1121365,1103219,,1159902,.9668,.9511
2021-10-29,"80+",667928,651140,,679266,.9833,.9586
2021-10-29,"Adults_18plus",10685501,10246818,,12083325,.8843,.8480
2021-10-29,"Ontario_12plus",11481490,10988954,,13034844,.8808,.8430
2021-10-29,"Undisclosed_or_missing",3434,2776,,0,,
2021-10-30,"12-17yrs",796793,743969,,951519,.8374,.7819
2021-10-30,"18-29yrs",2046803,1905925,,2455535,.8335,.7762
2021-10-30,"30-39yrs",1741189,1642644,,2056059,.8469,.7989
2021-10-30,"40-49yrs",1622236,1556218,,1876583,.8645,.8293
2021-10-30,"50-59yrs",1808097,1752880,,2060934,.8773,.8505
2021-10-30,"60-69yrs",1683859,1647758,,1795046,.9381,.9179
2021-10-30,"70-79yrs",1121563,1103587,,1159902,.9669,.9514
2021-10-30,"80+",668007,651288,,679266,.9834,.9588
2021-10-30,"Adults_18plus",10691754,10260300,,12083325,.8848,.8491
2021-10-30,"Ontario_12plus",11488547,11004269,,13034844,.8814,.8442
2021-10-30,"Undisclosed_or_missing",3408,2753,,0,,
2021-10-31,"12-17yrs",797550,745426,,951519,.8382,.7834
2021-10-31,"18-29yrs",2048129,1909007,,2455535,.8341,.7774
2021-10-31,"30-39yrs",1742253,1645039,,2056059,.8474,.8001
2021-10-31,"40-49yrs",1622972,1557861,,1876583,.8649,.8302
2021-10-31,"50-59yrs",1808701,1754121,,2060934,.8776,.8511
2021-10-31,"60-69yrs",1684178,1648374,,1795046,.9382,.9183
2021-10-31,"70-79yrs",1121707,1103810,,1159902,.9671,.9516
2021-10-31,"80+",668049,651373,,679266,.9835,.9589
2021-10-31,"Adults_18plus",10695989,10269585,,12083325,.8852,.8499
2021-10-31,"Ontario_12plus",11493539,11015011,,13034844,.8818,.8450
2021-10-31,"Undisclosed_or_missing",3411,2756,,0,,
2021-11-01,"12-17yrs",797833,746139,,951519,.8385,.7842
2021-11-01,"18-29yrs",2048798,1910433,,2455535,.8344,.7780
2021-11-01,"30-39yrs",1742769,1646218,,2056059,.8476,.8007
2021-11-01,"40-49yrs",1623309,1558594,,1876583,.8650,.8305
2021-11-01,"50-59yrs",1808998,1754735,,2060934,.8778,.8514
2021-11-01,"60-69yrs",1684322,1648640,,1795046,.9383,.9184
2021-11-01,"70-79yrs",1121771,1103942,,1159902,.9671,.9518
2021-11-01,"80+",668072,651401,,679266,.9835,.9590
2021-11-01,"Adults_18plus",10698039,10273963,,12083325,.8854,.8503
2021-11-01,"Ontario_12plus",11495872,11020102,,13034844,.8819,.8454
2021-11-01,"Undisclosed_or_missing",3413,2757,,0,,
2021-11-02,"12-17yrs",798335,747058,,951519,.8390,.7851
2021-11-02,"18-29yrs",2050251,1913061,,2455535,.8350,.7791
2021-11-02,"30-39yrs",1743915,1648148,,2056059,.8482,.8016
2021-11-02,"40-49yrs",1624081,1559832,,1876583,.8654,.8312
2021-11-02,"50-59yrs",1809631,1755724,,2060934,.8781,.8519
2021-11-02,"60-69yrs",1684692,1649256,,1795046,.9385,.9188
2021-11-02,"70-79yrs",1121958,1104202,,1159902,.9673,.9520
2021-11-02,"80+",668136,651494,,679266,.9836,.9591
2021-11-02,"Adults_18plus",10702664,10281717,,12083325,.8857,.8509
2021-11-02,"Ontario_12plus",11500999,11028775,,13034844,.8823,.8461
2021-11-02,"Undisclosed_or_missing",3397,2747,,0,,
2021-11-03,"12-17yrs",799018,748289,,951519,.8397,.7864
2021-11-03,"18-29yrs",2052024,1916338,,2455535,.8357,.7804
2021-11-03,"30-39yrs",1745295,1650446,,2056059,.8489,.8027
2021-11-03,"40-49yrs",1624969,1561340,,1876583,.8659,.8320
2021-11-03,"50-59yrs",1810366,1757001,,2060934,.8784,.8525
2021-11-03,"60-69yrs",1685137,1650008,,1795046,.9388,.9192
2021-11-03,"70-79yrs",1122142,1104516,,1159902,.9674,.9522
2021-11-03,"80+",668216,651617,,679266,.9837,.9593
2021-11-03,"Adults_18plus",10708149,10291266,,12083325,.8862,.8517
2021-11-03,"Ontario_12plus",11507167,11039555,,13034844,.8828,.8469
2021-11-03,"Undisclosed_or_missing",3386,2743,,0,,
2021-11-04,"12-17yrs",799628,749425,,951519,.8404,.7876
2021-11-04,"18-29yrs",2053675,1919508,,2455535,.8363,.7817
2021-11-04,"30-39yrs",1746656,1652857,,2056059,.8495,.8039
2021-11-04,"40-49yrs",1625827,1562922,,1876583,.8664,.8329
2021-11-04,"50-59yrs",1811061,1758224,,2060934,.8788,.8531
2021-11-04,"60-69yrs",1685549,1650780,,1795046,.9390,.9196
2021-11-04,"70-79yrs",1122346,1104833,,1159902,.9676,.9525
2021-11-04,"80+",668294,651757,,679266,.9838,.9595
2021-11-04,"Adults_18plus",10713408,10300881,,12083325,.8866,.8525
2021-11-04,"Ontario_12plus",11513036,11050306,,13034844,.8833,.8478
2021-11-04,"Undisclosed_or_missing",3367,2730,,0,,
2021-11-05,"12-17yrs",800233,750599,,951519,.8410,.7888
2021-11-05,"18-29yrs",2055185,1922555,,2455535,.8370,.7829
2021-11-05,"30-39yrs",1747904,1655234,,2056059,.8501,.8051
2021-11-05,"40-49yrs",1626594,1564346,,1876583,.8668,.8336
2021-11-05,"50-59yrs",1811665,1759443,,2060934,.8791,.8537
2021-11-05,"60-69yrs",1685972,1651507,,1795046,.9392,.9200
2021-11-05,"70-79yrs",1122535,1105167,,1159902,.9678,.9528
2021-11-05,"80+",668394,651914,,679266,.9840,.9597
2021-11-05,"Adults_18plus",10718249,10310166,,12083325,.8870,.8533
2021-11-05,"Ontario_12plus",11518482,11060765,,13034844,.8837,.8486
2021-11-05,"Undisclosed_or_missing",3363,2730,,0,,
2021-11-06,"12-17yrs",800702,751655,,951519,.8415,.7900
2021-11-06,"18-29yrs",2055976,1924145,,2455535,.8373,.7836
2021-11-06,"30-39yrs",1748535,1656547,,2056059,.8504,.8057
2021-11-06,"40-49yrs",1627035,1565165,,1876583,.8670,.8341
2021-11-06,"50-59yrs",1811981,1760054,,2060934,.8792,.8540
2021-11-06,"60-69yrs",1686157,1651823,,1795046,.9393,.9202
2021-11-06,"70-79yrs",1122621,1105297,,1159902,.9679,.9529
2021-11-06,"80+",668427,651955,,679266,.9840,.9598
2021-11-06,"Adults_18plus",10720732,10314986,,12083325,.8872,.8537
2021-11-06,"Ontario_12plus",11521434,11066641,,13034844,.8839,.8490
2021-11-06,"Undisclosed_or_missing",3352,2722,,0,,
2021-11-07,"12-17yrs",801460,753186,,951519,.8423,.7916
2021-11-07,"18-29yrs",2057151,1926545,,2455535,.8378,.7846
2021-11-07,"30-39yrs",1749343,1658455,,2056059,.8508,.8066
2021-11-07,"40-49yrs",1627602,1566307,,1876583,.8673,.8347
2021-11-07,"50-59yrs",1812388,1761009,,2060934,.8794,.8545
2021-11-07,"60-69yrs",1686382,1652295,,1795046,.9395,.9205
2021-11-07,"70-79yrs",1122735,1105458,,1159902,.9680,.9531
2021-11-07,"80+",668482,652025,,679266,.9841,.9599
2021-11-07,"Adults_18plus",10724083,10322094,,12083325,.8875,.8542
2021-11-07,"Ontario_12plus",11525543,11075280,,13034844,.8842,.8497
2021-11-07,"Undisclosed_or_missing",3357,2723,,0,,
2021-11-08,"12-17yrs",802104,754633,,951519,.8430,.7931
2021-11-08,"18-29yrs",2058649,1929847,,2455535,.8384,.7859
2021-11-08,"30-39yrs",1750553,1661056,,2056059,.8514,.8079
2021-11-08,"40-49yrs",1628443,1568040,,1876583,.8678,.8356
2021-11-08,"50-59yrs",1813032,1762344,,2060934,.8797,.8551
2021-11-08,"60-69yrs",1686695,1653055,,1795046,.9396,.9209
2021-11-08,"70-79yrs",1122945,1105763,,1159902,.9681,.9533
2021-11-08,"80+",668548,652169,,679266,.9842,.9601
2021-11-08,"Adults_18plus",10728865,10332274,,12083325,.8879,.8551
2021-11-08,"Ontario_12plus",11530969,11086907,,13034844,.8846,.8506
2021-11-08,"Undisclosed_or_missing",3359,2725,,0,,
2021-11-09,"12-17yrs",802558,755452,,951519,.8434,.7939
2021-11-09,"18-29yrs",2060000,1932309,,2455535,.8389,.7869
2021-11-09,"30-39yrs",1751630,1662993,,2056059,.8519,.8088
